minilm_sim,lstm_prob,tfidf_sim,jaccard_sim,token_overlap,levenshtein_dist,label,group,source,split
0.6765785,0.4945526421070099,0.10799571282784576,0.07692307692307693,1,38,1,364,nli_triplet,train
0.19681832,0.1380775421857834,0.0,0.0,0,31,0,365,nli_triplet,train
0.075833835,0.043183378875255585,0.0,0.0,0,47,0,366,nli_triplet,train
0.6874926,0.9543966054916382,0.6826088990448688,0.5714285714285714,4,19,0,367,nli_triplet,train
0.9368068,0.9770853519439697,0.9466525719698864,0.5,4,19,1,368,nli_triplet,train
0.99312294,0.9999486207962036,0.7265673634103869,0.5238095238095238,11,25,1,370,ml_paraphrase,train
0.82098264,0.38864144682884216,0.08670072587876976,0.13333333333333333,2,52,1,371,nli_triplet,train
0.59777105,0.7862753868103027,0.1084020066881754,0.18181818181818182,2,51,1,372,nli_triplet,train
0.20375274,0.5992348194122314,0.023968909408516037,0.05,1,89,0,373,ml_paraphrase,train
0.6888598,0.8034009337425232,0.03353289875699153,0.09090909090909091,1,50,1,374,nli_triplet,train
0.7358623,0.6971266269683838,0.07986523573407525,0.2,2,35,1,375,nli_triplet,train
0.4094336,0.8498440384864807,0.020503825283572936,0.05555555555555555,1,83,0,376,nli_triplet,train
0.52436316,0.13490454852581024,0.0,0.0,0,79,1,377,nli_triplet,train
-0.072374195,0.03243843466043472,0.0,0.0,0,136,0,378,nli_triplet,train
0.5245045,0.6830697655677795,0.0,0.0,0,126,1,379,nli_triplet,train
0.7230302,0.20511993765830994,0.2921802124922386,0.2857142857142857,4,53,0,380,nli_triplet,train
0.55003506,0.14401742815971375,0.4537654529067985,0.1111111111111111,1,23,0,381,nli_triplet,train
0.9425158,0.9684816002845764,0.3734985272869466,0.5,4,15,0,382,nli_triplet,train
0.68012595,0.8723040819168091,0.5065966242812574,0.3333333333333333,3,46,1,384,nli_triplet,train
0.79418755,0.29329144954681396,0.33090590166381034,0.18181818181818182,2,35,1,386,nli_triplet,train
0.63222176,0.08367815613746643,0.1583489950505333,0.0,0,92,1,387,nli_triplet,train
0.3717122,0.11876694113016129,0.0,0.0,0,42,0,388,nli_triplet,train
0.4842819,0.9402148127555847,0.5060965137552603,0.18181818181818182,2,42,0,389,nli_triplet,train
0.8726653,0.8554835915565491,0.5664555409318347,0.3,3,39,1,390,nli_triplet,train
0.6554599,0.7908785343170166,0.34517769820425176,0.25,3,54,1,115,nli_triplet,train
0.4977612,0.5723346471786499,0.23894440555088903,0.125,2,84,1,391,nli_triplet,train
0.8625531,0.7389455437660217,0.26477402974544867,0.2631578947368421,5,59,1,392,nli_triplet,train
0.24691741,0.0023159049451351166,0.0,0.0,0,17,0,393,nli_triplet,train
0.9613009,0.9615573287010193,0.34899173782787296,0.2777777777777778,5,50,1,394,ml_paraphrase,train
0.4146291,0.0700269564986229,0.0,0.0,0,31,0,395,nli_triplet,train
0.5115516,0.8476715087890625,0.041998104239283664,0.05555555555555555,1,80,0,396,nli_triplet,train
0.46360475,0.5524029731750488,0.49682187904903435,0.0625,1,80,0,397,nli_triplet,train
0.22982928,0.0018290813313797116,0.0,0.0,0,29,0,398,nli_triplet,train
0.28166306,0.9889975786209106,0.021669393732172252,0.1111111111111111,1,38,1,400,nli_triplet,train
0.492427,0.6654372215270996,0.061458047604483465,0.08333333333333333,1,45,1,401,nli_triplet,train
0.32412627,0.19743335247039795,0.11777137073628369,0.2,2,32,0,402,nli_triplet,train
0.3472541,0.2975296080112457,0.0,0.0,0,60,0,403,nli_triplet,train
0.5344726,0.17308573424816132,0.03006655134169633,0.047619047619047616,2,136,0,404,nli_triplet,train
0.911616,0.9875808954238892,0.5808727626369714,0.3333333333333333,5,41,1,405,ml_paraphrase,train
0.5933631,0.42116057872772217,0.10194853422570042,0.07692307692307693,1,54,1,406,nli_triplet,train
0.9174136,0.7817240953445435,0.2745410185506128,0.2222222222222222,2,29,1,408,ml_paraphrase,train
0.1969526,0.3706476092338562,0.025460023546194935,0.2,1,13,0,410,nli_triplet,train
0.4922494,0.03445280343294144,0.07487987840593682,0.045454545454545456,1,108,0,411,nli_triplet,train
0.07897821,0.023597272112965584,0.008978419515126327,0.1111111111111111,1,29,0,412,nli_triplet,train
0.3801221,0.2763325273990631,0.49029038043320633,0.4444444444444444,4,45,0,413,nli_triplet,train
0.9680815,0.9936032891273499,0.6424362572510978,0.5294117647058824,9,68,1,414,ml_paraphrase,train
0.63075805,0.9427477121353149,0.1215326750052504,0.06666666666666667,1,67,1,415,nli_triplet,train
0.484116,0.9707162976264954,0.12089208635796492,0.25,2,37,1,417,nli_triplet,train
0.20469585,0.021333780139684677,0.08698279399385539,0.15384615384615385,2,68,0,418,nli_triplet,train
0.50430346,0.8762677311897278,0.39021587701174254,0.375,3,33,1,420,nli_triplet,train
0.9439517,0.9525797963142395,0.5046881992930072,0.391304347826087,9,56,1,421,ml_paraphrase,train
0.97040987,0.6727871894836426,0.4564106027146744,0.2222222222222222,2,25,1,422,nli_triplet,train
0.39497882,0.873521625995636,0.2277023953495115,0.09090909090909091,1,45,0,424,nli_triplet,train
0.5971773,0.021248571574687958,0.596085174111287,0.3333333333333333,2,13,0,425,nli_triplet,train
0.26120985,0.35501885414123535,0.07681681884688796,0.0,0,63,0,426,nli_triplet,train
0.9437262,0.9877341389656067,0.8854622534633687,0.6,9,81,1,427,ml_paraphrase,train
0.6341877,0.9166737794876099,0.13097653620559063,0.07692307692307693,1,57,1,431,nli_triplet,train
0.70841473,0.2782289981842041,0.0,0.0,0,61,1,432,nli_triplet,train
0.34603888,0.7007626295089722,0.30866667661464975,0.14285714285714285,2,54,1,433,nli_triplet,train
0.31763595,0.046858225017786026,0.07462960499496712,0.07142857142857142,1,67,0,434,nli_triplet,train
0.30912784,0.4595544636249542,0.0,0.0,0,77,0,435,ml_paraphrase,train
0.7595461,0.23554247617721558,0.1886535066322958,0.25,4,61,1,437,nli_triplet,train
0.30577403,0.8053705096244812,0.07646669876463924,0.2222222222222222,2,21,1,439,nli_triplet,train
0.8236667,0.9796349406242371,0.1949460335317641,0.2222222222222222,2,39,1,440,nli_triplet,train
0.66749036,0.8015050292015076,0.5849453329588337,0.45454545454545453,5,27,1,442,nli_triplet,train
0.66601396,0.9697778224945068,0.01881286255924521,0.045454545454545456,1,118,1,443,nli_triplet,train
0.13283624,0.37055307626724243,0.06935640240323984,0.07692307692307693,1,43,0,444,nli_triplet,train
0.8606683,0.9936331510543823,0.6120637420226548,0.42857142857142855,3,21,1,445,nli_triplet,train
0.22006688,0.25738057494163513,0.11655267426635302,0.2,2,35,0,446,nli_triplet,train
0.77127314,0.5596754550933838,0.13490642020758079,0.42857142857142855,3,16,1,448,nli_triplet,train
0.9779551,0.9989892840385437,0.7272888697197424,0.5789473684210527,11,33,1,449,ml_paraphrase,train
0.49656022,0.9016036987304688,0.1220170980740301,0.07142857142857142,1,76,1,450,nli_triplet,train
0.20776199,0.002522442489862442,0.0,0.0,0,70,0,451,nli_triplet,train
0.26354557,0.008028377778828144,0.0,0.0,0,32,0,452,nli_triplet,train
0.06914073,0.025850849226117134,0.0,0.0,0,69,0,453,nli_triplet,train
0.18346088,0.14866918325424194,0.019201212590651395,0.038461538461538464,1,95,0,455,ml_paraphrase,train
0.18778396,0.9193264842033386,0.5507689600636363,0.125,1,26,0,456,nli_triplet,train
0.5453609,0.24985620379447937,0.09742598403401852,0.06666666666666667,1,51,0,458,nli_triplet,train
0.92474264,0.9548705220222473,0.4181247721941867,0.391304347826087,9,91,1,459,ml_paraphrase,train
0.17195822,0.7339434027671814,0.00943682589733133,0.09090909090909091,1,36,0,460,nli_triplet,train
0.70577776,0.2537399232387543,0.14545594401075962,0.058823529411764705,1,57,1,461,ml_paraphrase,train
0.22505757,0.2975088357925415,0.43730536359017846,0.0,0,50,1,462,nli_triplet,train
0.3553004,0.18099024891853333,0.0,0.0,0,74,0,463,nli_triplet,train
0.5672215,0.8754357099533081,0.0,0.0,0,44,1,464,nli_triplet,train
0.5591444,0.6992295384407043,0.1912526716726565,0.06666666666666667,1,58,1,466,nli_triplet,train
0.28371954,0.3857661187648773,0.06633831190106132,0.07142857142857142,1,70,0,467,nli_triplet,train
0.36180967,0.7932114005088806,0.09173579678811866,0.0625,1,79,0,468,nli_triplet,train
0.06849567,0.7116740345954895,0.012393390108662713,0.058823529411764705,1,66,0,472,nli_triplet,train
0.58213234,0.4524116516113281,0.41955348197316195,0.25,1,17,1,473,nli_triplet,train
0.83639437,0.9403810501098633,0.1299617826318619,0.2857142857142857,2,32,1,474,nli_triplet,train
0.67883974,0.8683147430419922,0.1602890796559977,0.16666666666666666,2,30,1,477,nli_triplet,train
0.73832685,0.7428888082504272,0.03205099310483829,0.06666666666666667,1,55,1,478,nli_triplet,train
0.5335659,0.8327788710594177,0.013533504687600768,0.03571428571428571,1,124,1,479,nli_triplet,train
0.35694933,0.15249381959438324,0.07688422451012426,0.14285714285714285,3,78,0,481,nli_triplet,train
0.22636665,0.1054796352982521,0.0467301529896934,0.0625,1,46,0,483,nli_triplet,train
0.99025506,0.9440003633499146,0.7932560546464709,0.75,9,11,1,484,ml_paraphrase,train
0.31337395,0.23591375350952148,0.0,0.0,0,68,0,485,nli_triplet,train
0.10563668,0.042526815086603165,0.0369730709090095,0.13333333333333333,2,72,0,486,nli_triplet,train
0.7259145,0.8986549377441406,0.49966372705776996,0.14285714285714285,2,37,0,487,nli_triplet,train
0.3197884,0.15969686210155487,0.09572031030923454,0.058823529411764705,1,67,0,488,nli_triplet,train
0.77411664,0.9232048988342285,0.09923618621153536,0.08333333333333333,1,40,1,489,ml_paraphrase,train
0.09922211,0.6557154655456543,0.16084152847398273,0.1,1,42,0,490,nli_triplet,train
0.11362887,0.8800680637359619,0.019556956433547563,0.058823529411764705,1,80,0,492,nli_triplet,train
0.7332709,0.6394655704498291,0.5411622356618896,0.3333333333333333,7,58,1,493,nli_triplet,train
0.77724653,0.6389750242233276,0.131627337011927,0.05,1,112,1,494,nli_triplet,train
0.902084,0.9831627607345581,0.5506288171446593,0.38095238095238093,8,91,1,495,ml_paraphrase,train
0.55142826,0.6151783466339111,0.4915368993292534,0.18181818181818182,2,35,0,496,nli_triplet,train
0.9013438,0.999914288520813,0.6030301401058948,0.38461538461538464,5,34,1,497,ml_paraphrase,train
0.36325198,0.5030191540718079,0.3833539577210363,0.23076923076923078,3,52,1,500,nli_triplet,train
0.6663009,0.9021527767181396,0.2875146539509046,0.25,7,92,1,502,ml_paraphrase,train
0.5631703,0.027216460555791855,0.008559704238300067,0.06666666666666667,1,49,0,503,nli_triplet,train
0.738227,0.1449318379163742,0.3352069255340577,0.13333333333333333,2,54,1,504,nli_triplet,train
0.34385645,0.016979187726974487,0.0,0.0,0,25,1,506,nli_triplet,train
0.7178808,0.7330081462860107,0.44040301780010693,0.21428571428571427,3,57,1,507,ml_paraphrase,train
0.5479262,0.8286213874816895,0.14287644024594295,0.2857142857142857,2,14,1,508,nli_triplet,train
0.7305944,0.9836698770523071,0.6132306391449023,0.1111111111111111,1,36,1,509,nli_triplet,train
0.9003127,0.8229862451553345,0.5727880749124128,0.2777777777777778,5,69,1,510,ml_paraphrase,train
0.6601768,0.957085132598877,0.5544900980198013,0.26666666666666666,4,65,1,511,ml_paraphrase,train
0.60351425,0.6848303079605103,0.4104563232422265,0.2,2,36,1,513,nli_triplet,train
0.8245726,0.2648599147796631,0.2845009032084578,0.15384615384615385,2,53,1,514,nli_triplet,train
0.33144212,0.5220887660980225,0.0,0.0,0,109,0,515,nli_triplet,train
0.15372935,0.07327689975500107,0.028636668500569902,0.0625,1,88,0,517,nli_triplet,train
0.8460777,0.9958784580230713,0.2334967397092895,0.25,4,41,1,518,ml_paraphrase,train
0.58007073,0.6635387539863586,0.18995860072304002,0.14285714285714285,5,102,0,519,nli_triplet,train
0.28238672,0.9230668544769287,0.3142740911945737,0.2222222222222222,2,26,0,520,nli_triplet,train
0.76804256,0.7223716974258423,0.40247388023386954,0.0625,1,72,1,522,nli_triplet,train
0.7948407,0.9854494333267212,0.3270532592062311,0.25,1,16,1,524,nli_triplet,train
0.9894372,0.8838589191436768,0.9399653972432245,0.8666666666666667,13,8,0,525,nli_triplet,train
0.40901333,0.9982078075408936,0.27054559755755797,0.0625,1,80,1,526,nli_triplet,train
0.54117966,0.9838338494300842,0.30737589470370325,0.3,3,51,0,527,nli_triplet,train
0.50316477,0.7360464334487915,0.23132499084172023,0.25,2,25,1,528,nli_triplet,train
0.42387658,0.0052157375030219555,0.0,0.0,0,75,0,529,nli_triplet,train
0.09880257,0.044719088822603226,0.04588119915668178,0.07142857142857142,1,58,0,530,nli_triplet,train
0.79385495,0.45546165108680725,0.38253832619023986,0.09090909090909091,1,43,0,531,nli_triplet,train
0.6362684,0.4653131663799286,0.24910434969375897,0.17391304347826086,4,77,1,533,nli_triplet,train
0.4702805,0.8129938840866089,0.0,0.0,0,39,1,534,nli_triplet,train
0.97006816,0.8654145002365112,0.3903609195828397,0.19047619047619047,4,54,1,535,ml_paraphrase,train
0.31443232,0.5409999489784241,0.05328627358569983,0.2,2,37,0,537,nli_triplet,train
0.7049446,0.9698458313941956,0.3401348737468171,0.125,2,81,1,538,nli_triplet,train
0.5254178,0.8238690495491028,0.1779073261527751,0.07692307692307693,1,71,1,539,nli_triplet,train
0.12883629,0.009265972301363945,0.11478749826689474,0.06666666666666667,1,71,0,540,nli_triplet,train
0.2960049,0.08354673534631729,0.12251568631908875,0.1111111111111111,1,32,0,541,nli_triplet,train
0.66165495,0.9768083095550537,0.28396147709933,0.15384615384615385,4,99,1,542,nli_triplet,train
0.51988655,0.011531285010278225,0.1412444255475881,0.25,2,17,0,543,nli_triplet,train
0.6911258,0.783770740032196,0.0,0.0,0,26,1,544,nli_triplet,train
0.8196231,0.741144061088562,0.7055606226414713,0.375,3,24,1,545,nli_triplet,train
0.85721993,0.7484598755836487,0.6344603456826611,0.375,6,60,1,546,nli_triplet,train
0.73689497,0.4390803873538971,0.1297917090484716,0.08333333333333333,2,132,1,547,nli_triplet,train
0.40766275,0.14527665078639984,0.2986324566228567,0.25,3,51,0,548,nli_triplet,train
0.079460494,0.03340928256511688,0.01619865544843773,0.09090909090909091,1,56,0,549,nli_triplet,train
0.72995734,0.16975492238998413,0.5189487833369228,0.16666666666666666,2,29,1,551,nli_triplet,train
0.17231035,0.3162473440170288,0.0,0.0,0,44,0,552,nli_triplet,train
0.8501707,0.48603183031082153,0.3067564667834749,0.10526315789473684,2,72,1,553,ml_paraphrase,train
0.92085147,0.9937757253646851,0.7907648160942333,0.4,2,10,1,554,nli_triplet,train
0.4408182,0.04212027043104172,0.0,0.0,0,49,0,555,nli_triplet,train
0.43662113,0.24607467651367188,0.08575094337811973,0.09090909090909091,2,78,0,556,nli_triplet,train
0.49411955,0.5500986576080322,0.20642479981368114,0.2727272727272727,3,27,0,557,nli_triplet,train
0.40346718,0.05685978755354881,0.395528779762632,0.4,4,15,0,558,nli_triplet,train
0.8144324,0.9378342032432556,0.7256781540970619,0.5833333333333334,7,39,1,559,nli_triplet,train
0.7761942,0.9151206612586975,0.8318497363559606,0.5,3,16,1,560,nli_triplet,train
0.9584218,0.9969632029533386,0.5536261251723348,0.4117647058823529,7,72,1,561,ml_paraphrase,train
0.25517958,0.10477644950151443,0.05238789969298523,0.0,0,37,0,562,nli_triplet,train
0.777124,0.4698396325111389,0.4493287960781591,0.18181818181818182,4,75,1,563,nli_triplet,train
0.730628,0.32634520530700684,0.22490100634463905,0.16666666666666666,2,59,0,565,nli_triplet,train
0.59801996,0.7174347043037415,0.10203099488024908,0.15384615384615385,2,36,0,566,nli_triplet,train
0.064674735,0.04337744787335396,0.0,0.0,0,76,0,567,nli_triplet,train
0.85985535,0.41429823637008667,0.4212289985944392,0.15,3,63,1,568,ml_paraphrase,train
0.676195,0.4941553473472595,0.12714650437040054,0.13333333333333333,2,39,0,569,nli_triplet,train
0.80104977,0.9746938347816467,0.7292611658492185,0.6666666666666666,6,25,1,570,nli_triplet,train
0.67037964,0.5685229897499084,0.40870412876716367,0.08333333333333333,1,62,1,571,nli_triplet,train
0.84817016,0.9368537068367004,0.4715527820341687,0.28,7,97,1,572,ml_paraphrase,train
0.8900445,0.9923546314239502,0.7070602501121575,0.38095238095238093,8,78,1,573,ml_paraphrase,train
0.6704874,0.8904993534088135,0.4611213083234115,0.25,3,44,0,574,nli_triplet,train
0.9984244,0.9011043906211853,0.6210575218437174,0.75,6,4,1,575,nli_triplet,train
0.8221737,0.4298754632472992,0.5462353845897409,0.3333333333333333,8,90,1,576,nli_triplet,train
0.7712289,0.9223527312278748,0.21846674283821996,0.15789473684210525,3,79,1,577,ml_paraphrase,train
0.5449873,0.4289075434207916,0.15988951135898022,0.16666666666666666,2,38,0,580,nli_triplet,train
0.74860334,0.19001978635787964,0.26620477971243645,0.16666666666666666,2,56,1,582,nli_triplet,train
0.5526637,0.9820185899734497,0.23390348485962614,0.4,4,29,1,583,nli_triplet,train
0.79865134,0.9248260855674744,0.35445396279879576,0.16666666666666666,3,47,1,586,ml_paraphrase,train
0.72877324,0.9975619316101074,0.4650110757602685,0.3125,5,61,1,587,ml_paraphrase,train
0.49832872,0.2915254533290863,0.17746499325892295,0.07142857142857142,1,61,1,589,nli_triplet,train
0.22441575,0.1928761899471283,0.058296000630009795,0.2222222222222222,2,32,0,590,nli_triplet,train
0.8901713,0.24181559681892395,0.5537333349646877,0.125,1,22,1,591,nli_triplet,train
0.52092016,0.8731858134269714,0.3925744423642654,0.1111111111111111,1,26,1,592,nli_triplet,train
0.27032727,0.7341501116752625,0.10310409116869551,0.21428571428571427,3,68,0,594,nli_triplet,train
0.11532949,0.5020472407341003,0.05616421813701831,0.05555555555555555,1,101,0,595,nli_triplet,train
0.39743006,0.1362125277519226,0.057469854605620846,0.05263157894736842,1,79,0,597,nli_triplet,train
0.8152633,0.8780406713485718,0.6230350777917762,0.3,3,35,1,598,nli_triplet,train
0.96666944,0.9810011982917786,0.8859715959925595,0.75,3,5,1,599,nli_triplet,train
0.6339141,0.5133680105209351,0.07507280789552069,0.13333333333333333,2,47,0,601,nli_triplet,train
0.523267,0.7859475016593933,0.0,0.0,0,42,1,602,nli_triplet,train
0.46940288,0.03709106147289276,0.00987539873654122,0.047619047619047616,1,87,0,603,nli_triplet,train
0.75901836,0.44452500343322754,0.20873736940292253,0.2,2,36,1,604,nli_triplet,train
0.8864769,0.9477844834327698,0.3195556947516219,0.125,1,23,1,605,nli_triplet,train
0.7849708,0.8618491888046265,0.3118965124406858,0.0,0,29,1,606,nli_triplet,train
0.43952617,0.22525739669799805,0.24872579774316744,0.3333333333333333,2,9,0,607,nli_triplet,train
-0.018159367,0.5695775151252747,0.01036239052961864,0.03571428571428571,1,122,0,610,nli_triplet,train
0.14355873,0.0644594207406044,0.07499916725958738,0.1111111111111111,1,27,0,611,nli_triplet,train
0.51703733,0.9474020004272461,0.18012790751478033,0.05,1,83,1,612,nli_triplet,train
0.858998,0.7918152809143066,0.40968681882687685,0.14814814814814814,4,101,1,613,ml_paraphrase,train
0.22589314,0.09118322283029556,0.0,0.0,0,65,0,614,nli_triplet,train
0.7435628,0.9528056979179382,0.3662473891115653,0.15384615384615385,2,42,1,615,ml_paraphrase,train
0.19061789,0.30275991559028625,0.13366796905511233,0.25,2,27,0,616,nli_triplet,train
0.7863473,0.9125233292579651,0.5566205494391774,0.4,4,32,1,617,nli_triplet,train
0.7535399,0.4978085160255432,0.19792237415627859,0.14285714285714285,3,113,1,618,nli_triplet,train
0.9427618,0.9313967227935791,0.538554420434534,0.35714285714285715,5,52,1,619,ml_paraphrase,train
0.91550386,0.9636423587799072,0.6958782686024712,0.375,9,107,1,620,ml_paraphrase,train
0.691398,0.9910171031951904,0.0,0.0,0,80,1,622,nli_triplet,train
0.7275828,0.9104569554328918,0.6877368056013793,0.3333333333333333,3,35,0,623,nli_triplet,train
